RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
218,2,4,1,3,3,1,1,1,2,1,0
218,2,5,2,1,1,1,1,1,2,2,0
218,2,6,3,1,6,1,2,1,2,3,0
218,2,7,0,0,0,0,0,0,0,0,1
218,3,1,1,1,1,1,1,1,1,1,0
218,3,2,2,1,3,1,2,1,2,1,1
218,3,3,3,1,2,1,3,1,3,3,0
218,3,4,1,1,1,1,1,1,1,1,0
218,3,5,2,3,3,1,1,1,4,1,0
218,3,6,3,3,5,1,3,2,3,4,0
218,3,7,0,0,0,0,0,0,0,0,0
218,4,1,1,1,2,1,1,1,2,1,0
218,4,2,2,1,2,1,2,1,3,1,1
218,4,3,3,1,5,1,2,2,3,4,0
218,4,4,1,2,3,1,1,1,1,1,0
218,4,5,2,3,2,1,1,1,4,1,0
218,4,6,3,3,3,2,2,1,4,4,0
218,4,7,0,0,0,0,0,0,0,0,0
218,5,1,1,1,1,1,1,1,2,1,0
218,5,2,2,1,1,1,2,1,3,1,1
218,5,3,3,1,5,2,2,2,2,1,0
218,5,4,1,2,1,1,1,1,1,1,0
218,5,5,2,1,1,1,2,1,2,2,0
218,5,6,3,3,3,2,3,2,2,3,0
218,5,7,0,0,0,0,0,0,0,0,0
218,6,1,1,1,2,1,1,1,1,1,0
218,6,2,2,1,1,1,2,1,2,1,1
218,6,3,3,1,5,1,3,1,2,2,0
218,6,4,1,1,3,1,1,1,2,1,0
218,6,5,2,3,3,1,2,1,3,2,0
218,6,6,3,1,2,2,2,2,4,4,0
218,6,7,0,0,0,0,0,0,0,0,0
218,7,1,1,1,1,1,1,1,2,1,0
218,7,2,2,1,3,1,1,1,3,1,1
218,7,3,3,1,3,1,3,2,4,2,0
218,7,4,1,1,2,1,1,1,2,1,0
218,7,5,2,1,5,1,1,1,3,2,0
218,7,6,3,1,6,2,3,2,2,3,0
218,7,7,0,0,0,0,0,0,0,0,0
218,8,1,1,1,2,1,1,1,1,1,0
218,8,2,2,1,2,1,1,1,2,1,1
218,8,3,3,1,3,2,2,2,4,3,0
218,8,4,1,2,2,1,1,1,2,1,0
218,8,5,2,3,2,1,2,1,2,2,0
218,8,6,3,1,1,1,3,2,3,4,0
218,8,7,0,0,0,0,0,0,0,0,0
218,9,1,1,1,2,1,1,1,1,1,0
218,9,2,2,1,2,1,1,1,4,1,0
218,9,3,3,1,2,2,2,2,2,3,0
218,9,4,1,3,1,1,1,1,2,1,0
218,9,5,2,1,2,1,2,1,3,1,1
218,9,6,3,3,4,2,3,1,3,4,0
218,9,7,0,0,0,0,0,0,0,0,0
218,10,1,1,1,2,1,1,1,2,1,0
218,10,2,2,1,2,1,1,1,3,1,1
218,10,3,3,1,2,2,3,2,4,2,0
218,10,4,1,3,3,1,1,1,2,1,0
218,10,5,2,1,1,1,1,1,4,2,0
218,10,6,3,1,5,1,2,2,4,4,0
218,10,7,0,0,0,0,0,0,0,0,0
64,1,1,1,1,2,1,1,1,2,1,0
64,1,2,2,1,1,1,1,1,4,1,0
64,1,3,3,1,3,2,3,1,4,2,0
64,1,4,1,3,2,1,1,1,1,1,0
64,1,5,2,3,5,1,2,1,4,2,0
64,1,6,3,3,2,1,2,1,4,4,1
64,1,7,0,0,0,0,0,0,0,0,0
64,2,1,1,1,1,1,1,1,1,1,0
64,2,2,2,1,3,1,2,1,4,2,0
64,2,3,3,1,5,2,3,1,3,2,1
64,2,4,1,3,3,1,1,1,2,1,0
64,2,5,2,1,1,1,1,1,2,2,0
64,2,6,3,1,6,1,2,1,2,3,0
64,2,7,0,0,0,0,0,0,0,0,0
64,3,1,1,1,1,1,1,1,1,1,0
64,3,2,2,1,3,1,2,1,2,1,0
64,3,3,3,1,2,1,3,1,3,3,0
64,3,4,1,1,1,1,1,1,1,1,0
64,3,5,2,3,3,1,1,1,4,1,0
64,3,6,3,3,5,1,3,2,3,4,1
64,3,7,0,0,0,0,0,0,0,0,0
64,4,1,1,1,2,1,1,1,2,1,0
64,4,2,2,1,2,1,2,1,3,1,0
64,4,3,3,1,5,1,2,2,3,4,1
64,4,4,1,2,3,1,1,1,1,1,0
64,4,5,2,3,2,1,1,1,4,1,0
64,4,6,3,3,3,2,2,1,4,4,0
64,4,7,0,0,0,0,0,0,0,0,0
64,5,1,1,1,1,1,1,1,2,1,0
64,5,2,2,1,1,1,2,1,3,1,0
64,5,3,3,1,5,2,2,2,2,1,1
64,5,4,1,2,1,1,1,1,1,1,0
64,5,5,2,1,1,1,2,1,2,2,0
64,5,6,3,3,3,2,3,2,2,3,0
64,5,7,0,0,0,0,0,0,0,0,0
64,6,1,1,1,2,1,1,1,1,1,0
64,6,2,2,1,1,1,2,1,2,1,0
64,6,3,3,1,5,1,3,1,2,2,0
64,6,4,1,1,3,1,1,1,2,1,0
64,6,5,2,3,3,1,2,1,3,2,0
64,6,6,3,1,2,2,2,2,4,4,1
64,6,7,0,0,0,0,0,0,0,0,0
64,7,1,1,1,1,1,1,1,2,1,0
64,7,2,2,1,3,1,1,1,3,1,0
64,7,3,3,1,3,1,3,2,4,2,0
64,7,4,1,1,2,1,1,1,2,1,0
64,7,5,2,1,5,1,1,1,3,2,0
64,7,6,3,1,6,2,3,2,2,3,1
64,7,7,0,0,0,0,0,0,0,0,0
64,8,1,1,1,2,1,1,1,1,1,0
64,8,2,2,1,2,1,1,1,2,1,0
64,8,3,3,1,3,2,2,2,4,3,1
64,8,4,1,2,2,1,1,1,2,1,0
64,8,5,2,3,2,1,2,1,2,2,0
64,8,6,3,1,1,1,3,2,3,4,0
64,8,7,0,0,0,0,0,0,0,0,0
64,9,1,1,1,2,1,1,1,1,1,0
64,9,2,2,1,2,1,1,1,4,1,0
64,9,3,3,1,2,2,2,2,2,3,0
64,9,4,1,3,1,1,1,1,2,1,0
64,9,5,2,1,2,1,2,1,3,1,0
64,9,6,3,3,4,2,3,1,3,4,1
64,9,7,0,0,0,0,0,0,0,0,0
64,10,1,1,1,2,1,1,1,2,1,0
64,10,2,2,1,2,1,1,1,3,1,0
64,10,3,3,1,2,2,3,2,4,2,1
64,10,4,1,3,3,1,1,1,2,1,0
64,10,5,2,1,1,1,1,1,4,2,0
64,10,6,3,1,5,1,2,2,4,4,0
64,10,7,0,0,0,0,0,0,0,0,0
99,1,1,1,1,2,1,1,1,2,1,0
99,1,2,2,1,1,1,1,1,4,1,0
99,1,3,3,1,3,2,3,1,4,2,0
99,1,4,1,3,2,1,1,1,1,1,0
99,1,5,2,3,5,1,2,1,4,2,1
99,1,6,3,3,2,1,2,1,4,4,0
99,1,7,0,0,0,0,0,0,0,0,0
99,2,1,1,1,1,1,1,1,1,1,0
99,2,2,2,1,3,1,2,1,4,2,0
99,2,3,3,1,5,2,3,1,3,2,1
99,2,4,1,3,3,1,1,1,2,1,0
99,2,5,2,1,1,1,1,1,2,2,0
99,2,6,3,1,6,1,2,1,2,3,0
99,2,7,0,0,0,0,0,0,0,0,0
99,3,1,1,1,1,1,1,1,1,1,0
99,3,2,2,1,3,1,2,1,2,1,0
99,3,3,3,1,2,1,3,1,3,3,1
99,3,4,1,1,1,1,1,1,1,1,0
99,3,5,2,3,3,1,1,1,4,1,0
99,3,6,3,3,5,1,3,2,3,4,0
99,3,7,0,0,0,0,0,0,0,0,0
99,4,1,1,1,2,1,1,1,2,1,0
99,4,2,2,1,2,1,2,1,3,1,0
99,4,3,3,1,5,1,2,2,3,4,0
99,4,4,1,2,3,1,1,1,1,1,0
99,4,5,2,3,2,1,1,1,4,1,0
99,4,6,3,3,3,2,2,1,4,4,0
99,4,7,0,0,0,0,0,0,0,0,1
99,5,1,1,1,1,1,1,1,2,1,0
99,5,2,2,1,1,1,2,1,3,1,0
99,5,3,3,1,5,2,2,2,2,1,1
99,5,4,1,2,1,1,1,1,1,1,0
99,5,5,2,1,1,1,2,1,2,2,0
99,5,6,3,3,3,2,3,2,2,3,0
99,5,7,0,0,0,0,0,0,0,0,0
99,6,1,1,1,2,1,1,1,1,1,0
99,6,2,2,1,1,1,2,1,2,1,0
99,6,3,3,1,5,1,3,1,2,2,1
99,6,4,1,1,3,1,1,1,2,1,0
99,6,5,2,3,3,1,2,1,3,2,0
99,6,6,3,1,2,2,2,2,4,4,0
99,6,7,0,0,0,0,0,0,0,0,0
99,7,1,1,1,1,1,1,1,2,1,0
99,7,2,2,1,3,1,1,1,3,1,0
99,7,3,3,1,3,1,3,2,4,2,0
99,7,4,1,1,2,1,1,1,2,1,0
99,7,5,2,1,5,1,1,1,3,2,0
99,7,6,3,1,6,2,3,2,2,3,0
99,7,7,0,0,0,0,0,0,0,0,1
99,8,1,1,1,2,1,1,1,1,1,0
99,8,2,2,1,2,1,1,1,2,1,0
99,8,3,3,1,3,2,2,2,4,3,0
99,8,4,1,2,2,1,1,1,2,1,0
99,8,5,2,3,2,1,2,1,2,2,0
99,8,6,3,1,1,1,3,2,3,4,0
99,8,7,0,0,0,0,0,0,0,0,1
99,9,1,1,1,2,1,1,1,1,1,0
99,9,2,2,1,2,1,1,1,4,1,0
99,9,3,3,1,2,2,2,2,2,3,0
99,9,4,1,3,1,1,1,1,2,1,0
99,9,5,2,1,2,1,2,1,3,1,0
99,9,6,3,3,4,2,3,1,3,4,0
99,9,7,0,0,0,0,0,0,0,0,1
99,10,1,1,1,2,1,1,1,2,1,0
99,10,2,2,1,2,1,1,1,3,1,0
99,10,3,3,1,2,2,3,2,4,2,1
99,10,4,1,3,3,1,1,1,2,1,0
99,10,5,2,1,1,1,1,1,4,2,0
99,10,6,3,1,5,1,2,2,4,4,0
99,10,7,0,0,0,0,0,0,0,0,0
212,1,1,1,1,1,1,1,1,1,1,0
212,1,2,2,1,1,1,1,1,3,2,0
212,1,3,3,1,5,2,2,1,3,2,0
212,1,4,1,2,1,1,1,1,2,1,0
212,1,5,2,1,2,1,2,1,2,2,0
212,1,6,3,1,5,1,3,1,4,3,0
212,1,7,0,0,0,0,0,0,0,0,1
212,2,1,1,1,1,1,1,1,2,1,0
212,2,2,2,1,1,1,1,1,2,1,0
212,2,3,3,1,2,1,3,1,2,3,0
212,2,4,1,2,3,1,1,1,1,1,0
212,2,5,2,1,2,1,2,1,3,1,0
212,2,6,3,3,2,2,3,2,2,4,1
212,2,7,0,0,0,0,0,0,0,0,0
212,3,1,1,1,2,1,1,1,1,1,0
212,3,2,2,1,2,1,1,1,3,2,0
212,3,3,3,1,3,2,2,1,2,3,0
212,3,4,1,1,3,1,1,1,1,1,0
212,3,5,2,3,5,1,1,1,4,2,0
212,3,6,3,1,6,2,3,2,4,4,0
212,3,7,0,0,0,0,0,0,0,0,1
212,4,1,1,1,1,1,1,1,1,1,0
212,4,2,2,1,2,1,2,1,2,1,0
212,4,3,3,1,5,2,3,2,4,2,0
212,4,4,1,1,2,1,1,1,1,1,0
212,4,5,2,3,1,1,1,1,2,1,0
212,4,6,3,1,2,1,2,2,2,4,0
212,4,7,0,0,0,0,0,0,0,0,1
212,5,1,1,1,2,1,1,1,2,1,0
212,5,2,2,1,2,1,1,1,4,2,0
212,5,3,3,1,5,1,3,1,4,2,0
212,5,4,1,2,1,1,1,1,2,1,0
212,5,5,2,3,3,1,1,1,3,2,0
212,5,6,3,3,3,1,3,1,3,3,1
212,5,7,0,0,0,0,0,0,0,0,0
212,6,1,1,1,2,1,1,1,1,1,0
212,6,2,2,1,3,1,2,1,3,1,0
212,6,3,3,1,5,1,3,2,2,3,0
212,6,4,1,3,2,1,1,1,1,1,0
212,6,5,2,1,5,1,2,1,3,2,0
212,6,6,3,3,3,1,2,1,3,4,0
212,6,7,0,0,0,0,0,0,0,0,1
212,7,1,1,1,2,1,1,1,1,1,0
212,7,2,2,1,3,1,2,1,4,1,0
212,7,3,3,1,3,2,3,2,4,4,0
212,7,4,1,3,3,1,1,1,2,1,0
212,7,5,2,3,1,1,2,1,2,1,0
212,7,6,3,3,4,2,3,2,4,4,1
212,7,7,0,0,0,0,0,0,0,0,0
212,8,1,1,1,2,1,1,1,2,1,0
212,8,2,2,1,3,1,2,1,2,1,0
212,8,3,3,1,2,2,2,2,3,1,0
212,8,4,1,3,1,1,1,1,2,1,0
212,8,5,2,3,3,1,2,1,4,2,1
212,8,6,3,1,6,2,2,1,2,3,0
212,8,7,0,0,0,0,0,0,0,0,0
212,9,1,1,1,1,1,1,1,2,1,0
212,9,2,2,1,1,1,2,1,4,1,0
212,9,3,3,1,3,1,2,2,3,2,0
212,9,4,1,1,2,1,1,1,2,1,0
212,9,5,2,1,2,1,1,1,4,2,0
212,9,6,3,3,1,2,2,2,3,4,0
212,9,7,0,0,0,0,0,0,0,0,1
212,10,1,1,1,1,1,1,1,1,1,0
212,10,2,2,1,3,1,2,1,2,1,0
212,10,3,3,1,5,2,3,2,2,2,0
212,10,4,1,3,1,1,1,1,1,1,0
212,10,5,2,3,5,1,1,1,4,1,0
212,10,6,3,1,1,2,3,2,3,3,0
212,10,7,0,0,0,0,0,0,0,0,1
91,1,1,1,1,2,1,1,1,1,1,0
91,1,2,2,1,2,1,2,1,3,1,0
91,1,3,3,1,5,1,3,1,3,3,0
91,1,4,1,1,3,1,1,1,2,1,0
91,1,5,2,1,1,1,2,1,4,1,1
91,1,6,3,3,6,2,3,1,3,4,0
91,1,7,0,0,0,0,0,0,0,0,0
91,2,1,1,1,2,1,1,1,1,1,0
91,2,2,2,1,1,1,2,1,3,2,0
91,2,3,3,1,5,1,3,2,4,3,0
91,2,4,1,3,1,1,1,1,1,1,0
91,2,5,2,3,3,1,2,1,2,2,1
91,2,6,3,1,1,2,2,2,4,4,0
91,2,7,0,0,0,0,0,0,0,0,0
91,3,1,1,1,1,1,1,1,2,1,0
91,3,2,2,1,1,1,1,1,2,1,0
91,3,3,3,1,5,2,3,2,3,2,0
91,3,4,1,3,3,1,1,1,1,1,0
91,3,5,2,3,2,1,1,1,3,2,0
91,3,6,3,3,4,2,2,1,2,3,1
91,3,7,0,0,0,0,0,0,0,0,0
91,4,1,1,1,2,1,1,1,2,1,0
91,4,2,2,1,3,1,2,1,3,1,1
91,4,3,3,1,2,2,2,2,2,2,0
91,4,4,1,1,2,1,1,1,2,1,0
91,4,5,2,1,2,1,2,1,3,1,0
91,4,6,3,1,2,1,3,2,4,3,0
91,4,7,0,0,0,0,0,0,0,0,0
91,5,1,1,1,1,1,1,1,1,1,0
91,5,2,2,1,2,1,2,1,2,2,0
91,5,3,3,1,3,1,3,2,3,3,0
91,5,4,1,2,2,1,1,1,2,1,0
91,5,5,2,3,2,1,2,1,2,2,1
91,5,6,3,3,6,2,3,2,4,4,0
91,5,7,0,0,0,0,0,0,0,0,0
91,6,1,1,1,2,1,1,1,2,1,0
91,6,2,2,1,2,1,2,1,4,1,1
91,6,3,3,1,3,2,2,2,2,2,0
91,6,4,1,2,1,1,1,1,2,1,0
91,6,5,2,3,5,1,1,1,3,2,0
91,6,6,3,1,5,2,3,1,2,4,0
91,6,7,0,0,0,0,0,0,0,0,0
91,7,1,1,1,1,1,1,1,1,1,0
91,7,2,2,1,1,1,1,1,4,1,0
91,7,3,3,1,2,1,2,1,2,1,1
91,7,4,1,3,2,1,1,1,1,1,0
91,7,5,2,3,1,1,1,1,4,2,0
91,7,6,3,1,3,1,2,2,3,3,0
91,7,7,0,0,0,0,0,0,0,0,0
91,8,1,1,1,2,1,1,1,1,1,0
91,8,2,2,1,3,1,1,1,4,1,0
91,8,3,3,1,3,2,2,1,4,2,1
91,8,4,1,1,3,1,1,1,1,1,0
91,8,5,2,1,3,1,1,1,2,1,0
91,8,6,3,3,3,1,3,1,2,4,0
91,8,7,0,0,0,0,0,0,0,0,0
91,9,1,1,1,1,1,1,1,2,1,0
91,9,2,2,1,3,1,1,1,2,2,0
91,9,3,3,1,5,2,3,1,4,4,0
91,9,4,1,2,1,1,1,1,2,1,0
91,9,5,2,1,5,1,2,1,4,2,1
91,9,6,3,3,2,1,2,2,3,4,0
91,9,7,0,0,0,0,0,0,0,0,0
91,10,1,1,1,2,1,1,1,2,1,0
91,10,2,2,1,1,1,2,1,4,1,0
91,10,3,3,1,5,1,2,1,4,3,0
91,10,4,1,1,2,1,1,1,2,1,0
91,10,5,2,3,2,1,2,1,4,2,1
91,10,6,3,1,4,1,3,1,2,4,0
91,10,7,0,0,0,0,0,0,0,0,0
108,1,1,1,1,2,1,1,1,1,1,0
108,1,2,2,1,3,1,1,1,4,1,0
108,1,3,3,1,2,2,2,2,2,3,0
108,1,4,1,2,3,1,1,1,2,1,0
108,1,5,2,3,2,1,1,1,2,2,0
108,1,6,3,3,2,2,2,2,2,4,1
108,1,7,0,0,0,0,0,0,0,0,0
108,2,1,1,1,1,1,1,1,1,1,0
108,2,2,2,1,3,1,1,1,2,1,0
108,2,3,3,1,3,1,2,2,2,2,0
108,2,4,1,1,1,1,1,1,2,1,0
108,2,5,2,1,1,1,2,1,4,2,0
108,2,6,3,3,3,2,3,1,4,4,1
108,2,7,0,0,0,0,0,0,0,0,0
108,3,1,1,1,2,1,1,1,2,1,0
108,3,2,2,1,1,1,1,1,4,1,0
108,3,3,3,1,3,2,3,2,3,2,0
108,3,4,1,2,2,1,1,1,2,1,0
108,3,5,2,1,3,1,2,1,4,1,0
108,3,6,3,1,3,2,2,2,4,3,1
108,3,7,0,0,0,0,0,0,0,0,0
108,4,1,1,1,1,1,1,1,1,1,0
108,4,2,2,1,1,1,2,1,3,1,0
108,4,3,3,1,2,1,3,1,4,2,0
108,4,4,1,2,1,1,1,1,1,1,0
108,4,5,2,1,5,1,1,1,2,2,0
108,4,6,3,1,4,2,3,1,3,4,1
108,4,7,0,0,0,0,0,0,0,0,0
108,5,1,1,1,2,1,1,1,1,1,0
108,5,2,2,1,1,1,2,1,2,2,0
108,5,3,3,1,3,2,3,1,2,4,1
108,5,4,1,3,3,1,1,1,1,1,0
108,5,5,2,3,2,1,2,1,3,2,0
108,5,6,3,1,6,1,3,2,3,4,0
108,5,7,0,0,0,0,0,0,0,0,0
108,6,1,1,1,1,1,1,1,2,1,0
108,6,2,2,1,2,1,1,1,3,1,0
108,6,3,3,1,5,2,3,1,4,1,1
108,6,4,1,1,3,1,1,1,2,1,0
108,6,5,2,3,2,1,2,1,4,1,0
108,6,6,3,3,1,2,3,1,2,3,0
108,6,7,0,0,0,0,0,0,0,0,0
108,7,1,1,1,2,1,1,1,2,1,0
108,7,2,2,1,2,1,2,1,2,1,0
108,7,3,3,1,5,1,2,1,3,3,1
108,7,4,1,3,2,1,1,1,2,1,0
108,7,5,2,1,5,1,2,1,2,1,0
108,7,6,3,3,5,1,2,2,2,4,0
108,7,7,0,0,0,0,0,0,0,0,0
108,8,1,1,1,2,1,1,1,1,1,0
108,8,2,2,1,2,1,2,1,4,1,1
108,8,3,3,1,5,1,3,2,3,2,0
108,8,4,1,1,1,1,1,1,1,1,0
108,8,5,2,3,1,1,1,1,3,2,0
108,8,6,3,1,2,1,2,2,3,3,0
108,8,7,0,0,0,0,0,0,0,0,0
108,9,1,1,1,1,1,1,1,2,1,0
108,9,2,2,1,3,1,2,1,3,2,0
108,9,3,3,1,5,2,2,2,4,3,0
108,9,4,1,3,2,1,1,1,1,1,0
108,9,5,2,3,3,1,1,1,3,2,0
108,9,6,3,3,6,1,3,1,4,4,1
108,9,7,0,0,0,0,0,0,0,0,0
108,10,1,1,1,2,1,1,1,2,1,0
108,10,2,2,1,3,1,2,1,4,1,0
108,10,3,3,1,5,1,2,2,4,2,0
108,10,4,1,2,3,1,1,1,1,1,0
108,10,5,2,1,2,1,2,1,2,2,0
108,10,6,3,3,6,2,3,2,3,4,1
108,10,7,0,0,0,0,0,0,0,0,0
190,1,1,1,1,2,1,1,1,1,1,0
190,1,2,2,1,3,1,2,1,3,1,0
190,1,3,3,1,3,2,3,2,3,2,0
190,1,4,1,3,2,1,1,1,2,1,0
190,1,5,2,3,2,1,2,1,3,2,1
190,1,6,3,3,3,2,3,2,2,4,0
190,1,7,0,0,0,0,0,0,0,0,0
190,2,1,1,1,2,1,1,1,2,1,0
190,2,2,2,1,2,1,1,1,2,2,0
190,2,3,3,1,2,2,3,2,3,4,0
190,2,4,1,1,2,1,1,1,2,1,0
190,2,5,2,3,5,1,1,1,2,2,0
190,2,6,3,1,3,2,3,1,3,4,0
190,2,7,0,0,0,0,0,0,0,0,1
190,3,1,1,1,1,1,1,1,1,1,0
190,3,2,2,1,2,1,2,1,4,1,0
190,3,3,3,1,3,1,3,2,4,1,1
190,3,4,1,3,1,1,1,1,2,1,0
190,3,5,2,1,2,1,2,1,3,1,0
190,3,6,3,1,2,1,3,1,4,3,0
190,3,7,0,0,0,0,0,0,0,0,0
190,4,1,1,1,1,1,1,1,1,1,0
190,4,2,2,1,1,1,2,1,4,2,0
190,4,3,3,1,5,2,3,1,2,3,0
190,4,4,1,2,2,1,1,1,2,1,0
190,4,5,2,3,3,1,1,1,4,2,1
190,4,6,3,3,6,1,3,2,2,4,0
190,4,7,0,0,0,0,0,0,0,0,0
190,5,1,1,1,1,1,1,1,2,1,0
190,5,2,2,1,3,1,2,1,4,1,0
190,5,3,3,1,2,1,2,1,2,2,0
190,5,4,1,1,3,1,1,1,1,1,0
190,5,5,2,3,5,1,2,1,2,1,1
190,5,6,3,3,1,1,2,1,4,3,0
190,5,7,0,0,0,0,0,0,0,0,0
190,6,1,1,1,2,1,1,1,2,1,0
190,6,2,2,1,3,1,2,1,2,1,1
190,6,3,3,1,3,2,2,1,3,3,0
190,6,4,1,2,1,1,1,1,1,1,0
190,6,5,2,1,1,1,1,1,4,2,0
190,6,6,3,1,4,1,2,2,4,4,0
190,6,7,0,0,0,0,0,0,0,0,0
190,7,1,1,1,1,1,1,1,1,1,0
190,7,2,2,1,2,1,1,1,3,2,1
190,7,3,3,1,5,2,2,2,4,3,0
190,7,4,1,2,3,1,1,1,1,1,0
190,7,5,2,1,3,1,2,1,4,2,0
190,7,6,3,1,2,2,2,1,3,4,0
190,7,7,0,0,0,0,0,0,0,0,0
190,8,1,1,1,2,1,1,1,2,1,0
190,8,2,2,1,1,1,1,1,3,1,0
190,8,3,3,1,5,1,3,1,2,2,0
190,8,4,1,3,1,1,1,1,2,1,0
190,8,5,2,1,2,1,1,1,2,1,0
190,8,6,3,3,6,2,2,2,3,4,0
190,8,7,0,0,0,0,0,0,0,0,1
190,9,1,1,1,2,1,1,1,1,1,0
190,9,2,2,1,1,1,1,1,2,2,0
190,9,3,3,1,5,1,2,2,4,2,0
190,9,4,1,1,3,1,1,1,1,1,0
190,9,5,2,3,1,1,2,1,3,2,0
190,9,6,3,3,5,2,3,2,2,3,0
190,9,7,0,0,0,0,0,0,0,0,1
190,10,1,1,1,1,1,1,1,1,1,0
190,10,2,2,1,1,1,1,1,3,1,0
190,10,3,3,1,3,1,2,2,3,4,0
190,10,4,1,3,1,1,1,1,2,1,0
190,10,5,2,3,3,1,1,1,2,1,1
190,10,6,3,3,2,1,3,2,2,4,0
190,10,7,0,0,0,0,0,0,0,0,0
237,1,1,1,1,2,1,1,1,2,1,0
237,1,2,2,1,1,1,1,1,4,1,1
237,1,3,3,1,3,2,3,1,4,2,0
237,1,4,1,3,2,1,1,1,1,1,0
237,1,5,2,3,5,1,2,1,4,2,0
237,1,6,3,3,2,1,2,1,4,4,0
237,1,7,0,0,0,0,0,0,0,0,0
237,2,1,1,1,1,1,1,1,1,1,0
237,2,2,2,1,3,1,2,1,4,2,1
237,2,3,3,1,5,2,3,1,3,2,0
237,2,4,1,3,3,1,1,1,2,1,0
237,2,5,2,1,1,1,1,1,2,2,0
237,2,6,3,1,6,1,2,1,2,3,0
237,2,7,0,0,0,0,0,0,0,0,0
237,3,1,1,1,1,1,1,1,1,1,0
237,3,2,2,1,3,1,2,1,2,1,1
237,3,3,3,1,2,1,3,1,3,3,0
237,3,4,1,1,1,1,1,1,1,1,0
237,3,5,2,3,3,1,1,1,4,1,0
237,3,6,3,3,5,1,3,2,3,4,0
237,3,7,0,0,0,0,0,0,0,0,0
237,4,1,1,1,2,1,1,1,2,1,0
237,4,2,2,1,2,1,2,1,3,1,0
237,4,3,3,1,5,1,2,2,3,4,0
237,4,4,1,2,3,1,1,1,1,1,0
237,4,5,2,3,2,1,1,1,4,1,1
237,4,6,3,3,3,2,2,1,4,4,0
237,4,7,0,0,0,0,0,0,0,0,0
237,5,1,1,1,1,1,1,1,2,1,0
237,5,2,2,1,1,1,2,1,3,1,0
237,5,3,3,1,5,2,2,2,2,1,0
237,5,4,1,2,1,1,1,1,1,1,0
237,5,5,2,1,1,1,2,1,2,2,1
237,5,6,3,3,3,2,3,2,2,3,0
237,5,7,0,0,0,0,0,0,0,0,0
237,6,1,1,1,2,1,1,1,1,1,0
237,6,2,2,1,1,1,2,1,2,1,0
237,6,3,3,1,5,1,3,1,2,2,0
237,6,4,1,1,3,1,1,1,2,1,0
237,6,5,2,3,3,1,2,1,3,2,1
237,6,6,3,1,2,2,2,2,4,4,0
237,6,7,0,0,0,0,0,0,0,0,0
237,7,1,1,1,1,1,1,1,2,1,0
237,7,2,2,1,3,1,1,1,3,1,0
237,7,3,3,1,3,1,3,2,4,2,0
237,7,4,1,1,2,1,1,1,2,1,1
237,7,5,2,1,5,1,1,1,3,2,0
237,7,6,3,1,6,2,3,2,2,3,0
237,7,7,0,0,0,0,0,0,0,0,0
237,8,1,1,1,2,1,1,1,1,1,0
237,8,2,2,1,2,1,1,1,2,1,0
237,8,3,3,1,3,2,2,2,4,3,0
237,8,4,1,2,2,1,1,1,2,1,0
237,8,5,2,3,2,1,2,1,2,2,1
237,8,6,3,1,1,1,3,2,3,4,0
237,8,7,0,0,0,0,0,0,0,0,0
237,9,1,1,1,2,1,1,1,1,1,0
237,9,2,2,1,2,1,1,1,4,1,0
237,9,3,3,1,2,2,2,2,2,3,0
237,9,4,1,3,1,1,1,1,2,1,0
237,9,5,2,1,2,1,2,1,3,1,1
237,9,6,3,3,4,2,3,1,3,4,0
237,9,7,0,0,0,0,0,0,0,0,0
237,10,1,1,1,2,1,1,1,2,1,0
237,10,2,2,1,2,1,1,1,3,1,0
237,10,3,3,1,2,2,3,2,4,2,0
237,10,4,1,3,3,1,1,1,2,1,0
237,10,5,2,1,1,1,1,1,4,2,1
237,10,6,3,1,5,1,2,2,4,4,0
237,10,7,0,0,0,0,0,0,0,0,0
281,1,1,1,1,2,1,1,1,1,1,0
281,1,2,2,1,3,1,1,1,4,1,0
281,1,3,3,1,2,2,2,2,2,3,0
281,1,4,1,2,3,1,1,1,2,1,0
281,1,5,2,3,2,1,1,1,2,2,1
281,1,6,3,3,2,2,2,2,2,4,0
281,1,7,0,0,0,0,0,0,0,0,0
281,2,1,1,1,1,1,1,1,1,1,0
281,2,2,2,1,3,1,1,1,2,1,0
281,2,3,3,1,3,1,2,2,2,2,0
281,2,4,1,1,1,1,1,1,2,1,0
281,2,5,2,1,1,1,2,1,4,2,0
281,2,6,3,3,3,2,3,1,4,4,1
281,2,7,0,0,0,0,0,0,0,0,0
281,3,1,1,1,2,1,1,1,2,1,0
281,3,2,2,1,1,1,1,1,4,1,0
281,3,3,3,1,3,2,3,2,3,2,0
281,3,4,1,2,2,1,1,1,2,1,1
281,3,5,2,1,3,1,2,1,4,1,0
281,3,6,3,1,3,2,2,2,4,3,0
281,3,7,0,0,0,0,0,0,0,0,0
281,4,1,1,1,1,1,1,1,1,1,0
281,4,2,2,1,1,1,2,1,3,1,0
281,4,3,3,1,2,1,3,1,4,2,0
281,4,4,1,2,1,1,1,1,1,1,1
281,4,5,2,1,5,1,1,1,2,2,0
281,4,6,3,1,4,2,3,1,3,4,0
281,4,7,0,0,0,0,0,0,0,0,0
281,5,1,1,1,2,1,1,1,1,1,0
281,5,2,2,1,1,1,2,1,2,2,0
